created_date,complaint_type,borough,descriptor,latitude,longitude
2025-05-09 00:19:54,Noise - Street/Sidewalk,BROOKLYN,Loud Talking,40.71043853329222,-73.95227195157393
2025-05-09 00:19:44,Street Condition,BROOKLYN,Defective Hardware,40.684385113123646,-73.91065303045215
2025-05-09 00:19:19,Noise - Street/Sidewalk,MANHATTAN,Loud Music/Party,40.82520323118301,-73.9496025563857
2025-05-09 00:19:08,Illegal Parking,BROOKLYN,Posted Parking Sign Violation,40.694317907496355,-73.97710098115013
2025-05-09 00:19:00,Street Light Condition,QUEENS,Street Light Lamp Missing,40.74764511199149,-73.81851973279328
2025-05-09 00:18:20,Illegal Parking,QUEENS,Posted Parking Sign Violation,40.695884704755265,-73.86232852957632
2025-05-09 00:18:17,Illegal Parking,QUEENS,Posted Parking Sign Violation,40.6953767761979,-73.86451854562931
2025-05-09 00:18:14,Illegal Parking,QUEENS,Blocked Hydrant,40.69525595984811,-73.86447912293683
2025-05-09 00:18:11,Illegal Parking,QUEENS,Blocked Hydrant,40.69458321196079,-73.86424248359516
2025-05-09 00:18:08,Illegal Parking,QUEENS,Blocked Hydrant,40.69309218648676,-73.86372263750809
2025-05-09 00:18:05,Noise - Street/Sidewalk,MANHATTAN,Loud Talking,40.81853515725049,-73.94135579635707
2025-05-09 00:17:33,Noise - Residential,STATEN ISLAND,Loud Television,40.562877407858835,-74.11540355628446
2025-05-09 00:17:15,Illegal Parking,STATEN ISLAND,Detached Trailer,40.54470996176307,-74.15263744724389
2025-05-09 00:17:03,Illegal Parking,QUEENS,Blocked Hydrant,40.69629703853515,-73.84551530927459
2025-05-09 00:16:47,Noise - Residential,MANHATTAN,Loud Music/Party,40.7573583875063,-73.9879729542043
2025-05-09 00:16:36,Homeless Person Assistance,MANHATTAN,Chronic,40.77476180232455,-73.95235221751831
2025-05-09 00:16:07,Homeless Person Assistance,BROOKLYN,Chronic,40.69323836637393,-73.99064220610673
2025-05-09 00:15:51,Noise - Commercial,MANHATTAN,Loud Music/Party,40.77932945974181,-73.98335805984283
2025-05-09 00:15:31,Noise - Street/Sidewalk,QUEENS,Loud Talking,40.757449694009225,-73.82766854648207
2025-05-09 00:15:20,Illegal Parking,BRONX,Blocked Hydrant,40.83130184780535,-73.85315171461929
2025-05-09 00:15:17,Illegal Parking,BROOKLYN,Blocked Crosswalk,40.69526742103857,-73.97623156176391
2025-05-09 00:15:14,Noise - Residential,MANHATTAN,Banging/Pounding,40.86125155997211,-73.92770691106014
2025-05-09 00:14:29,Noise - Street/Sidewalk,MANHATTAN,Loud Music/Party,40.861353995254554,-73.92912757452417
2025-05-09 00:13:58,Blocked Driveway,BROOKLYN,No Access,40.67115807602217,-73.88312935182749
2025-05-09 00:13:34,Street Condition,BROOKLYN,Defective Hardware,40.68416295170556,-73.91086605836267
2025-05-09 00:13:28,Noise - Residential,BROOKLYN,Loud Music/Party,40.67235429822851,-73.87482503152643
2025-05-09 00:13:26,Noise - Residential,BRONX,Loud Music/Party,40.83746671114419,-73.91664168147256
2025-05-09 00:13:15,Illegal Parking,QUEENS,Blocked Hydrant,40.69208560332839,-73.85534067843842
2025-05-09 00:13:07,Illegal Parking,QUEENS,Commercial Overnight Parking,40.77928458796664,-73.82432625152579
2025-05-09 00:12:37,Blocked Driveway,BROOKLYN,No Access,40.70024825141024,-73.92788871536472
2025-05-09 00:12:35,Noise - Residential,BRONX,Loud Music/Party,40.83896311232895,-73.91363658344284
2025-05-09 00:12:23,Illegal Parking,QUEENS,Blocked Hydrant,40.76350839350532,-73.92633655868542
2025-05-09 00:12:21,Noise - Residential,BROOKLYN,Banging/Pounding,40.63963678332327,-73.94547653185677
2025-05-09 00:12:02,Noise - Street/Sidewalk,MANHATTAN,Loud Music/Party,40.79407826674871,-73.93867951322424
2025-05-09 00:11:57,Noise - Residential,QUEENS,Loud Music/Party,40.68154889151841,-73.79434831131233
2025-05-09 00:11:52,Illegal Parking,QUEENS,Posted Parking Sign Violation,40.724495358618725,-73.72774223287536
2025-05-09 00:11:43,Illegal Parking,BROOKLYN,Commercial Overnight Parking,40.60508695568165,-73.97335379642804
2025-05-09 00:11:38,Illegal Parking,QUEENS,Posted Parking Sign Violation,40.752171746956115,-73.93897073854451
2025-05-09 00:11:22,Noise - Residential,QUEENS,Loud Talking,40.714130479918126,-73.74546722581421
2025-05-09 00:11:07,Illegal Parking,BROOKLYN,Double Parked Blocking Vehicle,40.713474234579785,-73.96813416180751
2025-05-09 00:10:48,Noise - Street/Sidewalk,QUEENS,Loud Music/Party,40.754719850574546,-73.90413392975309
2025-05-09 00:10:46,Illegal Parking,QUEENS,Blocked Hydrant,40.69933657068446,-73.8922294398095
2025-05-09 00:09:56,Noise - Residential,MANHATTAN,Banging/Pounding,40.72226531500236,-73.97826747474134
2025-05-09 00:09:47,Noise - Commercial,BROOKLYN,Loud Talking,40.68716729285692,-73.97475969401174
2025-05-09 00:09:35,Noise - Street/Sidewalk,BROOKLYN,Loud Music/Party,40.65069298229139,-73.95210206882273
2025-05-09 00:09:23,Noise - Commercial,BROOKLYN,Loud Music/Party,40.66067512477372,-73.95061712747254
2025-05-09 00:09:18,Illegal Parking,QUEENS,Blocked Hydrant,40.73900684170849,-73.86865907004791
2025-05-09 00:08:55,Noise - Street/Sidewalk,BROOKLYN,Loud Music/Party,40.70647214594907,-73.921793698325
2025-05-09 00:08:25,Blocked Driveway,QUEENS,Partial Access,40.699902414564974,-73.79237306075423
2025-05-09 00:08:21,Noise - Park,QUEENS,Loud Music/Party,40.60311220271725,-73.7531541572333
2025-05-09 00:07:35,Illegal Parking,QUEENS,Posted Parking Sign Violation,40.72543847432957,-73.82825281458206
2025-05-09 00:07:28,Noise - Residential,QUEENS,Banging/Pounding,40.70258127956767,-73.80653144663741
2025-05-09 00:07:27,Noise - Residential,QUEENS,Banging/Pounding,40.705784035042434,-73.8095879090224
2025-05-09 00:07:25,Noise - Residential,MANHATTAN,Loud Music/Party,40.76146240737877,-73.99981590122208
2025-05-09 00:07:07,Noise - Commercial,MANHATTAN,Loud Music/Party,40.814372909738026,-73.94436880195522
2025-05-09 00:06:15,Illegal Parking,BRONX,Blocked Hydrant,40.837773910294494,-73.90909904068954
2025-05-09 00:06:06,Noise - Residential,MANHATTAN,Banging/Pounding,40.8215365341399,-73.95698315942762
2025-05-09 00:06:05,Noise - Commercial,BROOKLYN,Loud Talking,40.712273147769785,-73.96272045437884
2025-05-09 00:05:45,Non-Emergency Police Matter,BRONX,Trespassing,40.80578762054628,-73.92530725375082
2025-05-09 00:05:39,Noise - Residential,BROOKLYN,Loud Music/Party,40.59471298061289,-73.96793158237746
2025-05-09 00:05:36,Noise - Street/Sidewalk,MANHATTAN,Loud Talking,40.808001944384515,-73.96389863279262
2025-05-09 00:05:35,Broken Parking Meter,QUEENS,Timer Defect - Fast/Fail,40.7080257612505,-73.80102955719414
2025-05-09 00:05:35,Illegal Parking,BROOKLYN,Blocked Hydrant,40.67361431607659,-73.96676527169501
2025-05-09 00:05:11,Noise - Residential,QUEENS,Banging/Pounding,40.70962751866939,-73.78657520255649
2025-05-09 00:04:42,Day Care,QUEENS,Day Care Facility,40.721487433995804,-73.87391382023307
2025-05-09 00:04:22,Illegal Parking,QUEENS,Double Parked Blocking Traffic,40.66980479714848,-73.85418859613007
2025-05-09 00:04:01,Noise - Street/Sidewalk,QUEENS,Loud Music/Party,40.60335801790573,-73.75386629508971
2025-05-09 00:03:55,Noise - Residential,BROOKLYN,Loud Music/Party,40.639878326155475,-73.94547993769629
2025-05-09 00:03:41,Noise - Residential,QUEENS,Loud Music/Party,40.731051712529165,-73.81086515192234
2025-05-09 00:03:37,Noise - Residential,BRONX,Banging/Pounding,40.866415515920714,-73.86256119902382
2025-05-09 00:03:37,Blocked Driveway,QUEENS,No Access,40.69399771892393,-73.8682284511043
2025-05-09 00:03:31,Noise - Street/Sidewalk,MANHATTAN,Loud Talking,40.83348848222364,-73.94157750579586
2025-05-09 00:03:21,Street Condition,BROOKLYN,Defective Hardware,40.68419860578555,-73.91082995471204
2025-05-09 00:03:21,Illegal Parking,BRONX,Blocked Hydrant,40.871266873422016,-73.87855807383626
2025-05-09 00:02:22,Noise - Residential,BROOKLYN,Loud Music/Party,40.66828159039062,-73.90070389349714
2025-05-09 00:02:07,Noise - Residential,MANHATTAN,Banging/Pounding,40.820746211868745,-73.93906320797221
2025-05-09 00:02:02,Noise - Commercial,BROOKLYN,Loud Music/Party,40.65583159962477,-73.95303543625613
2025-05-09 00:01:51,Vendor Enforcement,BROOKLYN,Food Vendor,40.68716729285692,-73.97475969401174
2025-05-09 00:01:48,Blocked Driveway,QUEENS,No Access,40.77051483850618,-73.7897340260764
2025-05-09 00:01:39,Illegal Parking,QUEENS,Blocked Hydrant,40.69720199833933,-73.85545219145295
2025-05-09 00:01:34,Non-Emergency Police Matter,QUEENS,Trespassing,40.712014021585865,-73.79177983873349
2025-05-09 00:01:30,Illegal Parking,QUEENS,Commercial Overnight Parking,40.74763132572013,-73.81848007092788
2025-05-09 00:01:17,Noise - Street/Sidewalk,BROOKLYN,Loud Music/Party,40.69569838235714,-73.92098411762089
2025-05-09 00:00:48,Violation of Park Rules,BROOKLYN,Unsafe Use of Playground,40.72084647199604,-73.95180272776703
2025-05-09 00:00:47,Illegal Parking,BROOKLYN,Blocked Hydrant,40.67326523317676,-73.96508911756672
2025-05-09 00:00:31,Blocked Driveway,BROOKLYN,No Access,40.692499113034,-73.92265029703074
2025-05-09 00:00:13,Noise - Street/Sidewalk,BROOKLYN,Loud Talking,40.70277711007218,-73.92938632693719
2025-05-09 00:00:09,Illegal Parking,BROOKLYN,Commercial Overnight Parking,40.62665236725338,-74.0133147978482
2025-05-08 23:59:48,Noise - Street/Sidewalk,QUEENS,Loud Music/Party,40.712014021585865,-73.79177983873349
2025-05-08 23:59:39,Illegal Parking,STATEN ISLAND,Blocked Sidewalk,40.61121174462808,-74.06504950311276
2025-05-08 23:59:11,Noise - Residential,BROOKLYN,Banging/Pounding,40.622055308707566,-73.95568883815213
2025-05-08 23:58:48,Noise - Residential,BRONX,Banging/Pounding,40.8723878197945,-73.86711200185684
2025-05-08 23:58:31,Drinking,QUEENS,In Public,40.712014021585865,-73.79177983873349
2025-05-08 23:58:27,Noise - Vehicle,MANHATTAN,Car/Truck Horn,40.745778846092634,-73.99566928379453
2025-05-08 23:58:22,Illegal Parking,QUEENS,Blocked Hydrant,40.69709053328938,-73.85630712610279
2025-05-08 23:57:54,Noise - Residential,MANHATTAN,Loud Music/Party,40.73395168897436,-74.00488923240981
2025-05-08 23:57:53,Noise - Residential,BRONX,Banging/Pounding,40.83435758782352,-73.92559680203165
2025-05-08 23:57:43,Illegal Parking,BROOKLYN,Blocked Hydrant,40.599967258222144,-73.98487199397107
2025-05-08 23:57:42,Noise - Residential,MANHATTAN,Loud Talking,40.72022232343317,-74.00674250402294
2025-05-08 23:57:39,Noise - Street/Sidewalk,BRONX,Loud Talking,40.82641743943577,-73.92607902344605
2025-05-08 23:56:52,Illegal Parking,QUEENS,Blocked Sidewalk,40.70521956989366,-73.8693099308541
2025-05-08 23:56:51,Blocked Driveway,BROOKLYN,No Access,40.64380953076333,-73.94691448835228
2025-05-08 23:56:30,Blocked Driveway,MANHATTAN,No Access,40.748270334370325,-73.98621337110704
2025-05-08 23:56:03,Illegal Parking,BROOKLYN,Posted Parking Sign Violation,40.60003313477977,-73.98488278220233
2025-05-08 23:56:02,Noise - Residential,MANHATTAN,Banging/Pounding,40.73575712091058,-73.9871252738224
2025-05-08 23:55:50,Noise - Residential,QUEENS,Loud Talking,40.739400892410444,-73.89120836033953
2025-05-08 23:55:20,Abandoned Vehicle,BROOKLYN,With License Plate,40.64224060216118,-73.99347797236993
2025-05-08 23:55:10,Illegal Parking,BROOKLYN,Blocked Hydrant,40.639792291060566,-73.9560950308931
2025-05-08 23:55:07,Abandoned Vehicle,QUEENS,With License Plate,40.66903029084173,-73.853811787131
2025-05-08 23:55:06,Noise - Commercial,MANHATTAN,Loud Music/Party,40.86620047158243,-73.9280594622068
2025-05-08 23:55:04,Illegal Parking,QUEENS,Blocked Sidewalk,40.759282257401665,-73.92755046961018
2025-05-08 23:55:03,Noise - Residential,MANHATTAN,Loud Talking,40.72022232343317,-74.00674250402294
2025-05-08 23:55:02,Noise - Residential,MANHATTAN,Banging/Pounding,40.82746644119571,-73.94697031515646
2025-05-08 23:54:57,Rodent,QUEENS,Signs of Rodents,40.700925137214384,-73.90388670086139
2025-05-08 23:54:51,Blocked Driveway,QUEENS,No Access,40.75314061692307,-73.82963595419699
2025-05-08 23:54:42,Noise - Street/Sidewalk,BRONX,Loud Music/Party,40.825865645198235,-73.92591342579004
2025-05-08 23:54:36,Noise - Residential,QUEENS,Loud Talking,40.73940088900153,-73.89120475175761
2025-05-08 23:54:04,Residential Disposal Complaint,QUEENS,Trash or Recycling Not Secure,40.699747071688755,-73.81730852112132
2025-05-08 23:53:27,Noise - Residential,MANHATTAN,Loud Talking,40.79714364671336,-73.97339610844126
2025-05-08 23:53:04,Noise - Commercial,MANHATTAN,Loud Music/Party,40.72090022730027,-73.99242768330566
2025-05-08 23:53:00,Sewer,BROOKLYN,Sewer Backup (Use Comments) (SA),40.60602365505394,-73.90316619695398
2025-05-08 23:52:42,Noise - Residential,BRONX,Loud Music/Party,40.868400394421194,-73.85184410412516
2025-05-08 23:52:31,UNSANITARY CONDITION,BROOKLYN,MOLD,40.574133821538894,-73.99081007810318
2025-05-08 23:52:31,GENERAL,BROOKLYN,CABINET,40.574133821538894,-73.99081007810318
2025-05-08 23:52:22,Blocked Driveway,QUEENS,Partial Access,40.669810259278826,-73.85416695524145
2025-05-08 23:52:14,Noise - Commercial,MANHATTAN,Loud Music/Party,40.72279663460636,-73.9895990422749
2025-05-08 23:51:45,Illegal Parking,STATEN ISLAND,Blocked Crosswalk,40.58812420425229,-74.18809277238037
2025-05-08 23:51:41,Noise - Residential,MANHATTAN,Loud Talking,40.72022232343317,-74.00674250402294
2025-05-08 23:51:03,Noise - Residential,BROOKLYN,Banging/Pounding,40.65750948768938,-73.92807908053268
2025-05-08 23:50:54,Outdoor Dining,MANHATTAN,Site Setup Condition,40.745155331165606,-73.97250020902688
2025-05-08 23:50:39,Residential Disposal Complaint,QUEENS,Trash or Recycling Not Secure,40.69985695940521,-73.81736952967898
2025-05-08 23:50:35,Dirty Condition,BRONX,Trash,40.81992413949033,-73.81966664114707
2025-05-08 23:50:10,Noise - Residential,QUEENS,Banging/Pounding,40.75557497198778,-73.91294339796877
2025-05-08 23:50:07,Noise - Residential,QUEENS,Loud Music/Party,40.683788345379305,-73.82396488151936
2025-05-08 23:50:00,Noise,MANHATTAN,Noise: Jack Hammering (NC2),40.765289495205245,-73.9794772215283
2025-05-08 23:49:26,Abandoned Bike,BROOKLYN,Chained to Public Property,40.639322945312976,-74.00556329853954
2025-05-08 23:49:19,Noise - Residential,BROOKLYN,Loud Music/Party,40.66805654053456,-73.903962901802
2025-05-08 23:49:11,Noise - Residential,QUEENS,Loud Talking,40.725973845034744,-73.72734293425151
2025-05-08 23:49:07,Noise - Residential,MANHATTAN,Loud Talking,40.72022232343317,-74.00674250402294
2025-05-08 23:49:05,Noise - Street/Sidewalk,BRONX,Loud Music/Party,40.85462716597478,-73.88530121298899
2025-05-08 23:48:07,Illegal Parking,BROOKLYN,Blocked Crosswalk,40.67561004536873,-73.9591069737751
2025-05-08 23:48:02,Abandoned Vehicle,QUEENS,With License Plate,40.75873593566399,-73.89833829587896
2025-05-08 23:47:59,Illegal Parking,QUEENS,Blocked Hydrant,40.68459237673891,-73.83687450380448
2025-05-08 23:47:00,Noise,QUEENS,Noise: Private Carting Noise (NQ1),40.76987376468739,-73.7479221521515
2025-05-08 23:47:00,Sewer,BROOKLYN,Catch Basin Search (SC2),40.66031351908206,-73.98045384613826
2025-05-08 23:46:55,Noise - Street/Sidewalk,BROOKLYN,Loud Music/Party,40.69852295977906,-73.93442893614758
2025-05-08 23:46:50,Noise - Street/Sidewalk,MANHATTAN,Loud Music/Party,40.82520323118301,-73.9496025563857
2025-05-08 23:46:44,Noise - Residential,BROOKLYN,Loud Music/Party,40.59474598825858,-73.96818362024672
2025-05-08 23:46:36,Noise - Residential,MANHATTAN,Loud Talking,40.72022232343317,-74.00674250402294
2025-05-08 23:46:18,Noise - Street/Sidewalk,QUEENS,Loud Talking,40.77086074963879,-73.80539802141905
2025-05-08 23:46:14,Noise - Vehicle,QUEENS,Car/Truck Music,40.78818954920157,-73.79503006303072
2025-05-08 23:46:09,Blocked Driveway,BROOKLYN,No Access,40.63549966320247,-73.9095042820546
2025-05-08 23:45:51,Noise - Residential,QUEENS,Banging/Pounding,40.75462292785195,-73.88518826596733
2025-05-08 23:45:41,Noise - Residential,QUEENS,Loud Music/Party,40.72712977820204,-73.8612140747559
2025-05-08 23:45:22,Abandoned Vehicle,BRONX,With License Plate,40.880080260594426,-73.90509951645531
2025-05-08 23:44:58,Illegal Parking,BROOKLYN,Posted Parking Sign Violation,40.696384774738334,-73.97738877178774
2025-05-08 23:44:51,Illegal Dumping,QUEENS,Removal Request,40.69955285603375,-73.91083466310786
2025-05-08 23:44:48,Illegal Parking,QUEENS,Blocked Hydrant,40.76227575576194,-73.89133704887422
2025-05-08 23:44:45,Vendor Enforcement,BROOKLYN,Food Vendor,40.64571840179873,-74.00251885908011
2025-05-08 23:44:21,Noise - Residential,BRONX,Banging/Pounding,40.847661849572106,-73.91465179605878
2025-05-08 23:44:13,Noise - Commercial,MANHATTAN,Loud Music/Party,40.79205073082468,-73.9457923046906
2025-05-08 23:43:52,Noise - Residential,QUEENS,Loud Music/Party,40.686932511169,-73.84805742460719
2025-05-08 23:43:42,Noise - Street/Sidewalk,BROOKLYN,Loud Music/Party,40.69854768732079,-73.93447218832084
2025-05-08 23:43:27,Noise - Residential,MANHATTAN,Loud Talking,40.72022232343317,-74.00674250402294
2025-05-08 23:43:17,Dirty Condition,BROOKLYN,Trash,40.661842357252226,-73.92627942258846
2025-05-08 23:43:09,Noise - Residential,BROOKLYN,Loud Talking,40.681096689823455,-73.91041587236859
2025-05-08 23:43:08,Noise - Residential,MANHATTAN,Loud Talking,40.729498965321916,-73.98613066152801
2025-05-08 23:42:57,Noise - Street/Sidewalk,MANHATTAN,Loud Music/Party,40.72825694166462,-73.97734187751063
2025-05-08 23:42:50,Noise - Street/Sidewalk,BROOKLYN,Loud Music/Party,40.652834177257816,-73.92658129285589
2025-05-08 23:42:37,Noise - Street/Sidewalk,BRONX,Loud Music/Party,40.85668949835799,-73.89506525449006
2025-05-08 23:42:30,Noise - Residential,BROOKLYN,Banging/Pounding,40.66111726234065,-73.95811024450647
2025-05-08 23:42:25,Noise - Residential,BROOKLYN,Loud Talking,40.66705155245437,-73.87753127922774
2025-05-08 23:41:57,Noise - Street/Sidewalk,BROOKLYN,Loud Talking,40.618737814558465,-73.95825210642981
2025-05-08 23:41:44,Illegal Parking,QUEENS,Commercial Overnight Parking,40.766265421758774,-73.92412055379155
2025-05-08 23:41:40,Noise - Street/Sidewalk,QUEENS,Loud Music/Party,40.67862955483652,-73.73694636854871
2025-05-08 23:41:23,Noise - Commercial,QUEENS,Loud Music/Party,40.704847541132494,-73.80926958564818
2025-05-08 23:40:58,Noise - Residential,QUEENS,Loud Talking,40.70484713622943,-73.91035149517833
2025-05-08 23:40:51,Noise - Vehicle,BROOKLYN,Engine Idling,40.64947438907056,-73.94053499752076
2025-05-08 23:40:25,Noise - Residential,MANHATTAN,Loud Music/Party,40.79205073082468,-73.9457923046906
2025-05-08 23:40:20,Illegal Parking,BRONX,Blocked Hydrant,40.865310686039486,-73.90138225011205
2025-05-08 23:40:10,Blocked Driveway,BRONX,No Access,40.83173995383032,-73.85233046095628
2025-05-08 23:40:09,Noise - Commercial,BROOKLYN,Loud Music/Party,40.69367859345842,-73.92564560729753
2025-05-08 23:39:51,Noise - Residential,MANHATTAN,Loud Talking,40.72022232343317,-74.00674250402294
2025-05-08 23:39:45,Blocked Driveway,BRONX,No Access,40.876196718213066,-73.88703223410263
2025-05-08 23:39:23,Noise - Street/Sidewalk,BROOKLYN,Loud Talking,40.65550511039338,-73.9607303065914
2025-05-08 23:39:19,Noise - Residential,BRONX,Loud Music/Party,40.88527773336963,-73.90728369908335
2025-05-08 23:38:43,Noise - Street/Sidewalk,BRONX,Loud Music/Party,40.849709621471426,-73.88909776410331
2025-05-08 23:38:31,Rodent,QUEENS,Mouse Sighting,40.76454991230502,-73.91999633685433
2025-05-08 23:38:20,Blocked Driveway,BRONX,No Access,40.848037442316446,-73.8497279975648
2025-05-08 23:38:18,Noise - Residential,BROOKLYN,Banging/Pounding,40.699800319891985,-73.98361593748928
2025-05-08 23:38:07,Noise - Commercial,STATEN ISLAND,Banging/Pounding,40.62061630015197,-74.09851917347109
2025-05-08 23:38:00,Lead,BRONX,Lead Kit Request (Residential) (L10),40.88451044376998,-73.91236228325546
